resp.id,ques,alt,choice,none,policytype,cost,year,distance,org,adopters
196,2,3,0,2,ban,14,2055,10,rp,0.01
196,2,4,0,1,0,0,0,0,0,0
196,3,1,2,2,ban,19,2045,5,greenpeace,0.45
196,3,2,0,2,tax,4,2055,5,dp,0.45
196,3,3,0,2,subsidies,9,2025,5,rp,0.45
196,3,4,0,1,0,0,0,0,0,0
196,4,1,1,2,subsidies,4,2045,2,ccc,0.23
196,4,2,0,2,subsidies,14,2025,2,greenpeace,0.23
196,4,3,0,2,tax,19,2045,5,rp,0.01
196,4,4,0,1,0,0,0,0,0,0
196,5,1,1,2,ban,9,2055,5,greenpeace,0.23
196,5,2,0,2,ban,9,2045,2,rp,0.23
196,5,3,0,2,tax,19,2055,50,dp,0.45
196,5,4,0,1,0,0,0,0,0,0
196,6,1,2,2,subsidies,9,2055,2,ccc,0.23
196,6,2,0,2,ban,19,2025,50,ccc,0.45
196,6,3,0,2,subsidies,19,2035,10,rp,0.76
196,6,4,0,1,0,0,0,0,0,0
196,7,1,3,2,tax,19,2055,10,greenpeace,0.01
196,7,2,0,2,ban,14,2025,10,rp,0.45
196,7,3,0,2,tax,9,2055,10,dp,0.76
196,7,4,0,1,0,0,0,0,0,0
196,8,1,3,2,tax,19,2025,10,dp,0.23
196,8,2,0,2,ban,14,2045,50,rp,0.01
196,8,3,0,2,tax,9,2025,50,dp,0.01
196,8,4,0,1,0,0,0,0,0,0
196,9,1,3,2,subsidies,19,2025,50,rp,0.98
196,9,2,0,2,tax,9,2025,2,ccc,0.98
196,9,3,0,2,subsidies,4,2035,50,ccc,0.76
196,9,4,0,1,0,0,0,0,0,0
196,10,1,2,2,tax,9,2025,2,rp,0.98
196,10,2,0,2,tax,19,2045,50,greenpeace,0.98
196,10,3,0,2,tax,9,2055,2,dp,0.45
196,10,4,0,1,0,0,0,0,0,0
196,11,1,1,2,tax,14,2045,10,greenpeace,0.45
196,11,2,0,2,subsidies,14,2045,50,ccc,0.76
196,11,3,0,2,ban,19,2035,10,rp,0.98
196,11,4,0,1,0,0,0,0,0,0
196,12,1,2,2,subsidies,4,2035,10,rp,0.23
196,12,2,0,2,subsidies,14,2055,10,greenpeace,0.98
196,12,3,0,2,subsidies,19,2035,10,greenpeace,0.23
196,12,4,0,1,0,0,0,0,0,0
196,13,1,1,2,ban,4,2035,50,dp,0.01
196,13,2,0,2,subsidies,4,2055,10,ccc,0.23
196,13,3,0,2,tax,19,2025,2,greenpeace,0.01
196,13,4,0,1,0,0,0,0,0,0
196,14,1,2,2,tax,14,2045,10,rp,0.23
196,14,2,0,2,ban,19,2055,2,ccc,0.98
196,14,3,0,2,subsidies,4,2055,2,ccc,0.01
196,14,4,0,1,0,0,0,0,0,0
198,1,1,2,2,ban,4,2055,10,greenpeace,0.45
198,1,2,0,2,tax,9,2025,5,dp,0.98
198,1,3,0,2,subsidies,19,2045,50,ccc,0.45
198,1,4,0,1,0,0,0,0,0,0
198,2,1,2,2,ban,14,2045,50,ccc,0.45
198,2,2,0,2,tax,4,2055,50,dp,0.98
198,2,3,0,2,subsidies,4,2045,2,dp,0.98
198,2,4,0,1,0,0,0,0,0,0
198,3,1,2,2,subsidies,4,2035,10,rp,0.01
198,3,2,0,2,tax,4,2045,50,dp,0.98
198,3,3,0,2,subsidies,4,2055,10,ccc,0.45
198,3,4,0,1,0,0,0,0,0,0
198,4,1,2,2,ban,4,2045,50,rp,0.01
198,4,2,0,2,tax,4,2025,10,ccc,0.76
198,4,3,0,2,subsidies,4,2035,2,dp,0.23
198,4,4,0,1,0,0,0,0,0,0
198,5,1,1,2,tax,4,2045,50,rp,0.45
198,5,2,0,2,tax,4,2035,5,ccc,0.01
198,5,3,0,2,tax,14,2055,5,greenpeace,0.76
198,5,4,0,1,0,0,0,0,0,0
198,6,1,2,2,ban,9,2025,5,ccc,0.45
198,6,2,0,2,ban,4,2035,2,rp,0.01
198,6,3,0,2,subsidies,19,2055,2,ccc,0.45
198,6,4,0,1,0,0,0,0,0,0
198,7,1,1,2,ban,4,2045,5,rp,0.45
198,7,2,0,2,tax,4,2035,5,ccc,0.23
198,7,3,0,2,ban,14,2025,5,dp,0.98
198,7,4,0,1,0,0,0,0,0,0
198,8,1,2,2,subsidies,19,2055,5,ccc,0.76
198,8,2,0,2,subsidies,4,2055,5,rp,0.01
198,8,3,0,2,tax,14,2045,5,ccc,0.76
198,8,4,0,1,0,0,0,0,0,0
198,9,1,4,2,tax,19,2055,2,ccc,0.01
198,9,2,0,2,tax,14,2055,50,rp,0.45
198,9,3,0,2,subsidies,19,2055,2,rp,0.98
198,9,4,0,1,0,0,0,0,0,0
198,10,1,3,2,subsidies,19,2035,50,dp,0.45
198,10,2,0,2,ban,9,2035,10,ccc,0.01
198,10,3,0,2,subsidies,14,2055,5,dp,0.98
198,10,4,0,1,0,0,0,0,0,0
198,11,1,2,2,subsidies,9,2055,50,dp,0.01
198,11,2,0,2,subsidies,9,2025,50,greenpeace,0.45
198,11,3,0,2,tax,19,2025,5,ccc,0.23
198,11,4,0,1,0,0,0,0,0,0
198,12,1,2,2,subsidies,4,2055,50,greenpeace,0.23
198,12,2,0,2,tax,4,2025,2,ccc,0.76
198,12,3,0,2,tax,4,2055,10,ccc,0.45
198,12,4,0,1,0,0,0,0,0,0
198,13,1,1,2,subsidies,19,2055,50,rp,0.76
198,13,2,0,2,tax,19,2025,2,ccc,0.76
198,13,3,0,2,tax,14,2035,50,dp,0.76
198,13,4,0,1,0,0,0,0,0,0
198,14,1,1,2,subsidies,4,2045,5,greenpeace,0.98
198,14,2,0,2,ban,19,2025,50,rp,0.01
198,14,3,0,2,ban,14,2055,50,rp,0.23
198,14,4,0,1,0,0,0,0,0,0
199,1,1,3,2,subsidies,19,2025,2,dp,0.23
199,1,2,0,2,subsidies,19,2045,50,greenpeace,0.45
199,1,3,0,2,tax,4,2045,10,greenpeace,0.45
199,1,4,0,1,0,0,0,0,0,0
199,2,1,1,2,tax,9,2045,5,rp,0.01
199,2,2,0,2,subsidies,9,2035,10,ccc,0.98
199,2,3,0,2,subsidies,14,2025,5,greenpeace,0.01
199,2,4,0,1,0,0,0,0,0,0
199,3,1,1,2,ban,14,2025,2,rp,0.76
199,3,2,0,2,tax,19,2025,5,greenpeace,0.76
199,3,3,0,2,subsidies,19,2025,5,rp,0.76
199,3,4,0,1,0,0,0,0,0,0
199,4,1,4,2,subsidies,19,2025,10,ccc,0.23
199,4,2,0,2,tax,14,2055,50,greenpeace,0.98
199,4,3,0,2,ban,19,2025,2,greenpeace,0.23
199,4,4,0,1,0,0,0,0,0,0
199,5,1,1,2,subsidies,9,2055,10,rp,0.45
199,5,2,0,2,tax,19,2055,5,rp,0.23
199,5,3,0,2,subsidies,14,2035,2,rp,0.01
199,5,4,0,1,0,0,0,0,0,0
199,6,1,4,2,ban,19,2025,2,greenpeace,0.01
199,6,2,0,2,ban,14,2055,50,rp,0.01
199,6,3,0,2,subsidies,14,2025,10,greenpeace,0.23
199,6,4,0,1,0,0,0,0,0,0
199,7,1,2,2,tax,19,2035,2,rp,0.98
199,7,2,0,2,tax,14,2025,10,rp,0.76
199,7,3,0,2,subsidies,19,2025,5,ccc,0.01
199,7,4,0,1,0,0,0,0,0,0
199,8,1,2,2,tax,19,2045,2,dp,0.23
199,8,2,0,2,ban,19,2035,5,rp,0.98
199,8,3,0,2,tax,19,2035,10,greenpeace,0.45
199,8,4,0,1,0,0,0,0,0,0
199,9,1,3,2,subsidies,4,2055,5,dp,0.01
199,9,2,0,2,subsidies,19,2045,2,greenpeace,0.01
199,9,3,0,2,ban,19,2025,5,rp,0.98
199,9,4,0,1,0,0,0,0,0,0
199,10,1,4,2,subsidies,19,2025,5,ccc,0.45
199,10,2,0,2,subsidies,19,2045,50,greenpeace,0.45
199,10,3,0,2,tax,14,2025,2,greenpeace,0.23
199,10,4,0,1,0,0,0,0,0,0
199,11,1,1,2,tax,14,2055,50,rp,0.23
199,11,2,0,2,tax,14,2055,10,dp,0.01
199,11,3,0,2,ban,14,2055,5,rp,0.23
199,11,4,0,1,0,0,0,0,0,0
199,12,1,4,2,ban,19,2045,2,ccc,0.01
199,12,2,0,2,ban,14,2025,5,dp,0.01
199,12,3,0,2,subsidies,14,2025,50,dp,0.23
199,12,4,0,1,0,0,0,0,0,0
199,13,1,3,2,ban,14,2045,50,dp,0.45
199,13,2,0,2,ban,9,2055,50,dp,0.23
199,13,3,0,2,subsidies,19,2025,50,rp,0.76
199,13,4,0,1,0,0,0,0,0,0
199,14,1,2,2,subsidies,4,2035,10,rp,0.23
199,14,2,0,2,ban,4,2045,2,rp,0.45
199,14,3,0,2,subsidies,9,2045,50,ccc,0.01
199,14,4,0,1,0,0,0,0,0,0
200,1,1,1,2,ban,4,2045,5,ccc,0.45
200,1,2,0,2,tax,14,2035,10,dp,0.23
200,1,3,0,2,subsidies,14,2025,5,rp,0.76
200,1,4,0,1,0,0,0,0,0,0
200,2,1,1,2,ban,9,2055,2,dp,0.45
200,2,2,0,2,ban,14,2055,10,ccc,0.45
200,2,3,0,2,tax,14,2035,10,dp,0.23
200,2,4,0,1,0,0,0,0,0,0
200,3,1,2,2,ban,19,2035,10,rp,0.01
200,3,2,0,2,ban,9,2035,50,greenpeace,0.98
200,3,3,0,2,subsidies,19,2045,5,rp,0.01
200,3,4,0,1,0,0,0,0,0,0
200,4,1,2,2,ban,14,2025,10,dp,0.23
200,4,2,0,2,tax,14,2035,5,greenpeace,0.98
200,4,3,0,2,ban,9,2055,5,ccc,0.23
200,4,4,0,1,0,0,0,0,0,0
200,5,1,2,2,subsidies,14,2025,2,greenpeace,0.76
200,5,2,0,2,subsidies,4,2045,2,dp,0.45
200,5,3,0,2,subsidies,19,2055,2,greenpeace,0.01
200,5,4,0,1,0,0,0,0,0,0
200,6,1,1,2,subsidies,14,2025,50,greenpeace,0.98
200,6,2,0,2,ban,14,2055,50,rp,0.76
200,6,3,0,2,tax,14,2025,5,greenpeace,0.45
200,6,4,0,1,0,0,0,0,0,0
200,7,1,3,2,tax,9,2045,5,ccc,0.76
200,7,2,0,2,tax,14,2045,5,greenpeace,0.98
200,7,3,0,2,subsidies,4,2035,10,ccc,0.98
200,7,4,0,1,0,0,0,0,0,0
200,8,1,1,2,subsidies,4,2045,5,greenpeace,0.98
200,8,2,0,2,ban,14,2035,2,ccc,0.23
200,8,3,0,2,subsidies,9,2025,5,dp,0.23
200,8,4,0,1,0,0,0,0,0,0
200,9,1,2,2,subsidies,14,2045,50,rp,0.23
200,9,2,0,2,subsidies,19,2055,10,dp,0.98
200,9,3,0,2,tax,14,2045,10,rp,0.76
200,9,4,0,1,0,0,0,0,0,0
200,10,1,3,2,subsidies,19,2025,5,ccc,0.45
200,10,2,0,2,ban,14,2045,50,ccc,0.01
200,10,3,0,2,ban,14,2025,50,ccc,0.23
200,10,4,0,1,0,0,0,0,0,0
200,11,1,2,2,ban,4,2055,2,rp,0.45
200,11,2,0,2,ban,14,2045,10,ccc,0.98
200,11,3,0,2,ban,9,2035,10,rp,0.23
200,11,4,0,1,0,0,0,0,0,0
200,12,1,4,2,ban,19,2055,10,ccc,0.01
200,12,2,0,2,ban,9,2035,5,rp,0.01
200,12,3,0,2,tax,9,2045,5,greenpeace,0.01
200,12,4,0,1,0,0,0,0,0,0
200,13,1,1,2,subsidies,9,2025,10,greenpeace,0.45
200,13,2,0,2,tax,4,2025,5,rp,0.23
200,13,3,0,2,subsidies,9,2035,50,dp,0.01
200,13,4,0,1,0,0,0,0,0,0
200,14,1,1,2,ban,9,2035,5,ccc,0.98
200,14,2,0,2,tax,14,2055,5,ccc,0.98
200,14,3,0,2,ban,19,2045,5,rp,0.01
200,14,4,0,1,0,0,0,0,0,0
201,1,1,2,2,tax,19,2055,2,greenpeace,0.76
201,1,2,0,2,tax,9,2025,10,rp,0.23
201,1,3,0,2,tax,19,2055,10,rp,0.23
201,1,4,0,1,0,0,0,0,0,0
201,2,1,4,2,subsidies,4,2035,2,greenpeace,0.01
201,2,2,0,2,ban,4,2055,5,dp,0.23
201,2,3,0,2,ban,4,2035,5,ccc,0.01
201,2,4,0,1,0,0,0,0,0,0
201,3,1,3,2,ban,4,2025,2,greenpeace,0.76
201,3,2,0,2,subsidies,19,2055,2,ccc,0.23
201,3,3,0,2,subsidies,4,2025,10,rp,0.23
201,3,4,0,1,0,0,0,0,0,0
201,4,1,1,2,tax,4,2025,10,rp,0.01
201,4,2,0,2,ban,4,2035,50,dp,0.23
201,4,3,0,2,tax,9,2025,10,rp,0.98
201,4,4,0,1,0,0,0,0,0,0
201,5,1,4,2,ban,9,2025,5,greenpeace,0.01
201,5,2,0,2,ban,4,2045,2,ccc,0.01
201,5,3,0,2,ban,14,2045,2,rp,0.23
201,5,4,0,1,0,0,0,0,0,0
201,6,1,3,2,tax,9,2055,2,greenpeace,0.01
201,6,2,0,2,subsidies,9,2055,50,ccc,0.98
201,6,3,0,2,ban,4,2035,10,rp,0.23
201,6,4,0,1,0,0,0,0,0,0
201,7,1,4,2,ban,9,2055,5,greenpeace,0.45
201,7,2,0,2,subsidies,19,2035,10,rp,0.23
201,7,3,0,2,tax,9,2035,50,rp,0.01
201,7,4,0,1,0,0,0,0,0,0
201,8,1,1,2,tax,4,2045,50,rp,0.76
201,8,2,0,2,subsidies,19,2055,2,dp,0.76
201,8,3,0,2,subsidies,14,2035,2,greenpeace,0.76
201,8,4,0,1,0,0,0,0,0,0
201,9,1,4,2,tax,14,2025,50,rp,0.01
201,9,2,0,2,ban,14,2045,5,ccc,0.23
201,9,3,0,2,subsidies,19,2055,2,greenpeace,0.01
201,9,4,0,1,0,0,0,0,0,0
201,10,1,4,2,subsidies,19,2025,2,ccc,0.01
201,10,2,0,2,subsidies,14,2025,10,dp,0.01
201,10,3,0,2,tax,19,2055,50,dp,0.45
201,10,4,0,1,0,0,0,0,0,0
201,11,1,3,2,ban,14,2055,2,rp,0.23
201,11,2,0,2,tax,9,2045,50,ccc,0.98
201,11,3,0,2,subsidies,4,2035,5,rp,0.01
201,11,4,0,1,0,0,0,0,0,0
201,12,1,2,2,subsidies,9,2045,2,rp,0.45
201,12,2,0,2,subsidies,4,2035,50,rp,0.01
201,12,3,0,2,ban,19,2035,10,dp,0.98
201,12,4,0,1,0,0,0,0,0,0
201,13,1,2,2,ban,9,2025,10,dp,0.23
201,13,2,0,2,tax,4,2045,5,rp,0.76
201,13,3,0,2,tax,14,2035,5,dp,0.45
201,13,4,0,1,0,0,0,0,0,0
201,14,1,2,2,tax,19,2045,2,ccc,0.98
201,14,2,0,2,subsidies,4,2045,50,dp,0.23
201,14,3,0,2,tax,19,2035,2,greenpeace,0.45
201,14,4,0,1,0,0,0,0,0,0
202,1,1,1,2,tax,9,2045,10,rp,0.23
202,1,2,0,2,tax,9,2045,5,dp,0.01
202,1,3,0,2,ban,14,2035,50,greenpeace,0.23
202,1,4,0,1,0,0,0,0,0,0
202,2,1,4,2,tax,19,2035,2,greenpeace,0.01
202,2,2,0,2,subsidies,19,2055,2,greenpeace,0.76
202,2,3,0,2,subsidies,14,2025,10,dp,0.98
202,2,4,0,1,0,0,0,0,0,0
202,3,1,3,2,tax,14,2045,10,ccc,0.01
202,3,2,0,2,ban,14,2035,5,ccc,0.98
202,3,3,0,2,ban,4,2055,10,ccc,0.45
202,3,4,0,1,0,0,0,0,0,0
202,4,1,3,2,subsidies,9,2035,10,dp,0.76
202,4,2,0,2,subsidies,14,2025,2,ccc,0.01
202,4,3,0,2,subsidies,4,2035,10,dp,0.01
202,4,4,0,1,0,0,0,0,0,0
202,5,1,1,2,tax,4,2025,50,rp,0.23
202,5,2,0,2,tax,14,2035,50,rp,0.45
202,5,3,0,2,ban,19,2045,50,ccc,0.45
202,5,4,0,1,0,0,0,0,0,0
202,6,1,4,2,ban,19,2025,50,greenpeace,0.23
202,6,2,0,2,ban,19,2035,10,dp,0.23
202,6,3,0,2,tax,19,2035,2,dp,0.01
202,6,4,0,1,0,0,0,0,0,0
202,7,1,2,2,tax,9,2025,5,greenpeace,0.98
202,7,2,0,2,tax,9,2025,10,greenpeace,0.98
202,7,3,0,2,ban,9,2035,10,greenpeace,0.45
202,7,4,0,1,0,0,0,0,0,0
202,8,1,2,2,ban,9,2035,2,dp,0.23
202,8,2,0,2,subsidies,4,2025,10,rp,0.23
202,8,3,0,2,tax,4,2035,5,rp,0.01
202,8,4,0,1,0,0,0,0,0,0
202,9,1,1,2,ban,4,2025,50,dp,0.01
202,9,2,0,2,ban,19,2035,50,rp,0.76
202,9,3,0,2,subsidies,14,2035,2,ccc,0.76
202,9,4,0,1,0,0,0,0,0,0
202,10,1,4,2,tax,9,2055,10,greenpeace,0.23
202,10,2,0,2,subsidies,19,2025,2,ccc,0.01
202,10,3,0,2,tax,14,2025,2,greenpeace,0.01
202,10,4,0,1,0,0,0,0,0,0
202,11,1,1,2,subsidies,9,2045,2,rp,0.76
202,11,2,0,2,subsidies,14,2025,2,ccc,0.98
202,11,3,0,2,subsidies,19,2025,50,greenpeace,0.01
202,11,4,0,1,0,0,0,0,0,0
202,12,1,1,2,tax,9,2025,5,greenpeace,0.45
202,12,2,0,2,ban,14,2025,5,rp,0.45
202,12,3,0,2,subsidies,19,2055,10,ccc,0.01
202,12,4,0,1,0,0,0,0,0,0
202,13,1,2,2,tax,19,2035,50,greenpeace,0.23
202,13,2,0,2,subsidies,4,2045,5,ccc,0.98
202,13,3,0,2,ban,4,2035,2,dp,0.45
202,13,4,0,1,0,0,0,0,0,0
202,14,1,1,2,ban,4,2045,50,rp,0.98
202,14,2,0,2,tax,14,2055,10,dp,0.23
202,14,3,0,2,ban,14,2035,10,dp,0.76
202,14,4,0,1,0,0,0,0,0,0
204,1,1,1,2,tax,9,2055,10,rp,0.76
204,1,2,0,2,ban,14,2045,10,greenpeace,0.01
204,1,3,0,2,tax,14,2035,50,ccc,0.76
204,1,4,0,1,0,0,0,0,0,0
204,2,1,4,2,subsidies,4,2045,50,dp,0.01
204,2,2,0,2,ban,4,2035,10,dp,0.01
204,2,3,0,2,subsidies,9,2025,2,ccc,0.76
204,2,4,0,1,0,0,0,0,0,0
204,3,1,2,2,subsidies,14,2035,50,dp,0.76
204,3,2,0,2,tax,4,2055,5,greenpeace,0.76
204,3,3,0,2,subsidies,19,2055,50,dp,0.45
204,3,4,0,1,0,0,0,0,0,0
204,4,1,1,2,subsidies,4,2025,50,greenpeace,0.98
204,4,2,0,2,tax,14,2055,2,rp,0.23
204,4,3,0,2,tax,19,2055,10,dp,0.23
204,4,4,0,1,0,0,0,0,0,0
204,5,1,4,2,subsidies,19,2045,5,dp,0.01
204,5,2,0,2,subsidies,19,2055,5,rp,0.23
204,5,3,0,2,subsidies,14,2035,2,dp,0.76
204,5,4,0,1,0,0,0,0,0,0
204,6,1,1,2,subsidies,4,2055,5,dp,0.76
204,6,2,0,2,ban,9,2045,50,rp,0.76
204,6,3,0,2,ban,19,2025,50,greenpeace,0.23
204,6,4,0,1,0,0,0,0,0,0
204,7,1,3,2,tax,9,2035,10,greenpeace,0.98
204,7,2,0,2,ban,4,2055,10,greenpeace,0.23
204,7,3,0,2,subsidies,4,2055,10,dp,0.98
204,7,4,0,1,0,0,0,0,0,0
204,8,1,4,2,tax,9,2055,2,greenpeace,0.01
204,8,2,0,2,tax,14,2045,5,greenpeace,0.76
204,8,3,0,2,ban,9,2055,50,rp,0.45
204,8,4,0,1,0,0,0,0,0,0
204,9,1,3,2,subsidies,14,2025,5,dp,0.23
204,9,2,0,2,tax,9,2035,2,rp,0.23
204,9,3,0,2,subsidies,9,2025,50,ccc,0.98
204,9,4,0,1,0,0,0,0,0,0
204,10,1,3,2,subsidies,14,2045,10,greenpeace,0.23
204,10,2,0,2,ban,14,2055,5,dp,0.98
204,10,3,0,2,subsidies,4,2045,50,rp,0.45
204,10,4,0,1,0,0,0,0,0,0
204,11,1,3,2,subsidies,9,2045,50,dp,0.01
204,11,2,0,2,subsidies,4,2045,2,ccc,0.45
204,11,3,0,2,ban,4,2025,10,rp,0.98
204,11,4,0,1,0,0,0,0,0,0
204,12,1,1,2,tax,9,2025,50,rp,0.23
204,12,2,0,2,ban,9,2045,5,dp,0.01
204,12,3,0,2,tax,4,2045,50,dp,0.23
204,12,4,0,1,0,0,0,0,0,0
204,13,1,4,2,ban,19,2035,5,dp,0.98
204,13,2,0,2,ban,14,2025,50,dp,0.01
204,13,3,0,2,tax,9,2025,2,rp,0.76
204,13,4,0,1,0,0,0,0,0,0
204,14,1,4,2,ban,9,2055,10,ccc,0.76
204,14,2,0,2,ban,4,2055,2,dp,0.45
204,14,3,0,2,tax,19,2045,10,greenpeace,0.45
204,14,4,0,1,0,0,0,0,0,0
205,1,1,2,2,tax,4,2055,2,greenpeace,0.45
205,1,2,0,2,subsidies,14,2025,2,ccc,0.01
205,1,3,0,2,tax,14,2055,50,dp,0.23
205,1,4,0,1,0,0,0,0,0,0
205,2,1,3,2,ban,9,2055,2,greenpeace,0.23
205,2,2,0,2,subsidies,9,2055,10,ccc,0.23
205,2,3,0,2,tax,9,2045,10,dp,0.23
205,2,4,0,1,0,0,0,0,0,0
205,3,1,2,2,subsidies,9,2055,50,greenpeace,0.01
205,3,2,0,2,subsidies,4,2055,50,greenpeace,0.98
205,3,3,0,2,subsidies,19,2035,2,greenpeace,0.45
205,3,4,0,1,0,0,0,0,0,0
205,4,1,2,2,ban,14,2055,10,ccc,0.45
205,4,2,0,2,subsidies,9,2055,2,greenpeace,0.45
205,4,3,0,2,subsidies,14,2035,10,ccc,0.23
205,4,4,0,1,0,0,0,0,0,0
205,5,1,2,2,ban,9,2035,50,rp,0.45
205,5,2,0,2,ban,9,2045,5,greenpeace,0.98
205,5,3,0,2,tax,19,2045,10,rp,0.01
205,5,4,0,1,0,0,0,0,0,0
205,6,1,2,2,subsidies,14,2045,5,ccc,0.76
205,6,2,0,2,ban,4,2045,5,dp,0.98
205,6,3,0,2,ban,14,2045,2,ccc,0.01
205,6,4,0,1,0,0,0,0,0,0
205,7,1,3,2,ban,14,2025,10,rp,0.01
205,7,2,0,2,tax,14,2055,10,dp,0.23
205,7,3,0,2,tax,4,2025,10,ccc,0.98
205,7,4,0,1,0,0,0,0,0,0
205,8,1,1,2,ban,14,2045,50,greenpeace,0.98
205,8,2,0,2,tax,14,2035,2,ccc,0.98
205,8,3,0,2,ban,19,2055,10,greenpeace,0.01
205,8,4,0,1,0,0,0,0,0,0
205,9,1,1,2,tax,14,2035,5,ccc,0.98
205,9,2,0,2,ban,9,2025,50,rp,0.01
205,9,3,0,2,ban,14,2055,50,dp,0.01
205,9,4,0,1,0,0,0,0,0,0
205,10,1,2,2,subsidies,19,2025,5,greenpeace,0.23
205,10,2,0,2,ban,19,2045,10,greenpeace,0.76
205,10,3,0,2,tax,19,2055,50,greenpeace,0.01
205,10,4,0,1,0,0,0,0,0,0
205,11,1,1,2,subsidies,4,2035,2,rp,0.76
205,11,2,0,2,subsidies,4,2055,2,rp,0.76
205,11,3,0,2,subsidies,14,2035,5,rp,0.01
205,11,4,0,1,0,0,0,0,0,0
205,12,1,1,2,tax,9,2025,2,rp,0.98
205,12,2,0,2,tax,14,2055,2,ccc,0.23
205,12,3,0,2,ban,9,2055,10,rp,0.45
205,12,4,0,1,0,0,0,0,0,0
205,13,1,3,2,tax,9,2035,50,dp,0.01
205,13,2,0,2,ban,4,2025,10,dp,0.23
205,13,3,0,2,tax,19,2045,50,greenpeace,0.98
205,13,4,0,1,0,0,0,0,0,0
205,14,1,2,2,ban,19,2055,50,rp,0.01
205,14,2,0,2,ban,14,2035,5,ccc,0.98
205,14,3,0,2,subsidies,19,2045,5,rp,0.45
205,14,4,0,1,0,0,0,0,0,0
206,1,1,3,2,tax,19,2025,10,ccc,0.45
206,1,2,0,2,ban,14,2055,5,greenpeace,0.76
206,1,3,0,2,ban,4,2055,2,ccc,0.98
206,1,4,0,1,0,0,0,0,0,0
206,2,1,1,2,subsidies,19,2035,2,rp,0.98
206,2,2,0,2,ban,9,2035,2,ccc,0.76
206,2,3,0,2,tax,14,2035,50,rp,0.01
206,2,4,0,1,0,0,0,0,0,0
206,3,1,2,2,ban,9,2045,5,dp,0.23
206,3,2,0,2,subsidies,4,2045,5,greenpeace,0.76
206,3,3,0,2,ban,14,2045,5,greenpeace,0.45
206,3,4,0,1,0,0,0,0,0,0
206,4,1,1,2,subsidies,14,2025,2,rp,0.98
206,4,2,0,2,tax,4,2025,5,greenpeace,0.76
206,4,3,0,2,tax,4,2055,5,greenpeace,0.01
206,4,4,0,1,0,0,0,0,0,0
206,5,1,4,2,ban,19,2025,5,greenpeace,0.98
206,5,2,0,2,ban,9,2045,2,greenpeace,0.01
206,5,3,0,2,ban,19,2045,50,ccc,0.23
206,5,4,0,1,0,0,0,0,0,0
206,6,1,4,2,ban,14,2055,2,greenpeace,0.45
206,6,2,0,2,tax,14,2025,10,dp,0.45
206,6,3,0,2,tax,14,2035,50,rp,0.23
206,6,4,0,1,0,0,0,0,0,0
206,7,1,3,2,subsidies,19,2025,5,ccc,0.98
206,7,2,0,2,ban,9,2055,2,ccc,0.45
206,7,3,0,2,subsidies,4,2045,5,rp,0.23
206,7,4,0,1,0,0,0,0,0,0
206,8,1,3,2,subsidies,14,2045,5,dp,0.76
206,8,2,0,2,tax,9,2055,2,greenpeace,0.98
206,8,3,0,2,subsidies,4,2055,10,greenpeace,0.45
206,8,4,0,1,0,0,0,0,0,0
206,9,1,2,2,ban,9,2055,50,greenpeace,0.23
206,9,2,0,2,ban,4,2045,2,ccc,0.98
206,9,3,0,2,ban,19,2045,50,greenpeace,0.76
206,9,4,0,1,0,0,0,0,0,0
206,10,1,2,2,ban,9,2055,10,rp,0.23
206,10,2,0,2,subsidies,4,2045,5,greenpeace,0.76
206,10,3,0,2,tax,14,2035,5,dp,0.23
206,10,4,0,1,0,0,0,0,0,0
206,11,1,1,2,ban,9,2035,50,rp,0.45
206,11,2,0,2,tax,19,2055,5,rp,0.76
206,11,3,0,2,ban,19,2045,10,ccc,0.98
206,11,4,0,1,0,0,0,0,0,0
206,12,1,1,2,subsidies,4,2025,2,greenpeace,0.45
206,12,2,0,2,tax,4,2045,50,greenpeace,0.01
206,12,3,0,2,subsidies,14,2025,50,ccc,0.23
206,12,4,0,1,0,0,0,0,0,0
206,13,1,1,2,tax,9,2045,10,dp,0.98
206,13,2,0,2,tax,14,2025,2,rp,0.01
206,13,3,0,2,tax,19,2055,5,greenpeace,0.01
206,13,4,0,1,0,0,0,0,0,0
206,14,1,1,2,ban,9,2025,10,greenpeace,0.76
206,14,2,0,2,ban,14,2035,50,dp,0.45
206,14,3,0,2,tax,9,2055,2,ccc,0.45
206,14,4,0,1,0,0,0,0,0,0
207,1,1,2,2,subsidies,9,2035,5,rp,0.01
207,1,2,0,2,subsidies,9,2035,50,dp,0.98
207,1,3,0,2,subsidies,4,2045,10,rp,0.98
207,1,4,0,1,0,0,0,0,0,0
207,2,1,3,2,subsidies,9,2045,50,greenpeace,0.76
207,2,2,0,2,tax,19,2045,10,ccc,0.76
207,2,3,0,2,ban,9,2055,50,greenpeace,0.98
207,2,4,0,1,0,0,0,0,0,0
207,3,1,1,2,tax,4,2045,10,rp,0.98
207,3,2,0,2,subsidies,9,2025,10,dp,0.23
207,3,3,0,2,ban,19,2045,50,rp,0.76
207,3,4,0,1,0,0,0,0,0,0
207,4,1,2,2,subsidies,9,2025,10,greenpeace,0.23
207,4,2,0,2,ban,14,2025,10,greenpeace,0.76
207,4,3,0,2,tax,19,2035,2,rp,0.01
207,4,4,0,1,0,0,0,0,0,0
207,5,1,2,2,ban,9,2025,2,greenpeace,0.01
207,5,2,0,2,ban,9,2025,10,ccc,0.76
