resp.id,ques,alt,choice,none,accessibility,authentication,customisation,video,adopters
192,14,3,0,2,web,two_factor,medium,one_to_one,0.98
192,14,4,0,1,0,0,0,0,0
194,1,1,2,2,web,multi_factor,low,multi_person,0.23
194,1,2,0,2,web,simple,medium,multi_person,0.45
194,1,3,0,2,mobile,simple,medium,multi_person,0.23
194,1,4,0,1,0,0,0,0,0
194,2,1,1,2,mobile,simple,high,one_to_one,0.76
194,2,2,0,2,mobile,multi_factor,medium,multi_person,0.23
194,2,3,0,2,mobile,simple,high,multi_person,0.45
194,2,4,0,1,0,0,0,0,0
194,3,1,2,2,mobile,two_factor,low,multi_person,0.01
194,3,2,0,2,web,simple,medium,multi_person,0.45
194,3,3,0,2,web,multi_factor,medium,multi_person,0.01
194,3,4,0,1,0,0,0,0,0
194,4,1,1,2,web,two_factor,low,one_to_one,0.76
194,4,2,0,2,mobile,two_factor,high,one_to_one,0.01
194,4,3,0,2,web,simple,medium,one_to_one,0.23
194,4,4,0,1,0,0,0,0,0
194,5,1,2,2,mobile,two_factor,low,multi_person,0.01
194,5,2,0,2,web,two_factor,high,multi_person,0.98
194,5,3,0,2,mobile,multi_factor,medium,multi_person,0.23
194,5,4,0,1,0,0,0,0,0
194,6,1,2,2,web,simple,medium,multi_person,0.23
194,6,2,0,2,web,two_factor,medium,one_to_one,0.98
194,6,3,0,2,web,multi_factor,low,one_to_one,0.01
194,6,4,0,1,0,0,0,0,0
194,7,1,1,2,mobile,simple,low,multi_person,0.98
194,7,2,0,2,mobile,multi_factor,high,one_to_one,0.98
194,7,3,0,2,web,multi_factor,high,one_to_one,0.45
194,7,4,0,1,0,0,0,0,0
194,8,1,3,2,web,two_factor,medium,multi_person,0.76
194,8,2,0,2,mobile,two_factor,low,multi_person,0.76
194,8,3,0,2,mobile,simple,low,multi_person,0.98
194,8,4,0,1,0,0,0,0,0
194,9,1,2,2,web,two_factor,low,one_to_one,0.23
194,9,2,0,2,web,two_factor,medium,one_to_one,0.76
194,9,3,0,2,web,simple,medium,multi_person,0.01
194,9,4,0,1,0,0,0,0,0
194,10,1,1,2,web,simple,high,multi_person,0.98
194,10,2,0,2,web,two_factor,high,multi_person,0.01
194,10,3,0,2,web,multi_factor,low,one_to_one,0.01
194,10,4,0,1,0,0,0,0,0
194,11,1,2,2,mobile,two_factor,low,multi_person,0.01
194,11,2,0,2,web,simple,high,multi_person,0.98
194,11,3,0,2,mobile,two_factor,medium,multi_person,0.45
194,11,4,0,1,0,0,0,0,0
194,12,1,3,2,web,two_factor,low,multi_person,0.01
194,12,2,0,2,mobile,simple,low,one_to_one,0.45
194,12,3,0,2,web,simple,high,one_to_one,0.45
194,12,4,0,1,0,0,0,0,0
194,13,1,3,2,mobile,multi_factor,medium,one_to_one,0.45
194,13,2,0,2,mobile,simple,medium,multi_person,0.01
194,13,3,0,2,mobile,two_factor,medium,multi_person,0.45
194,13,4,0,1,0,0,0,0,0
194,14,1,3,2,web,multi_factor,low,multi_person,0.01
194,14,2,0,2,mobile,simple,high,multi_person,0.01
194,14,3,0,2,mobile,simple,high,multi_person,0.23
194,14,4,0,1,0,0,0,0,0
195,1,1,1,2,web,simple,high,multi_person,0.98
195,1,2,0,2,mobile,simple,high,multi_person,0.01
195,1,3,0,2,mobile,simple,low,one_to_one,0.45
195,1,4,0,1,0,0,0,0,0
195,2,1,3,2,mobile,multi_factor,low,one_to_one,0.76
195,2,2,0,2,mobile,multi_factor,low,one_to_one,0.45
195,2,3,0,2,web,multi_factor,low,multi_person,0.76
195,2,4,0,1,0,0,0,0,0
195,3,1,2,2,mobile,two_factor,high,multi_person,0.45
195,3,2,0,2,mobile,multi_factor,high,multi_person,0.98
195,3,3,0,2,mobile,simple,low,multi_person,0.23
195,3,4,0,1,0,0,0,0,0
195,4,1,2,2,mobile,multi_factor,low,multi_person,0.76
195,4,2,0,2,web,multi_factor,high,multi_person,0.76
195,4,3,0,2,web,two_factor,high,one_to_one,0.76
195,4,4,0,1,0,0,0,0,0
195,5,1,2,2,web,two_factor,low,one_to_one,0.23
195,5,2,0,2,web,two_factor,high,multi_person,0.45
195,5,3,0,2,web,two_factor,high,one_to_one,0.45
195,5,4,0,1,0,0,0,0,0
195,6,1,2,2,mobile,simple,high,multi_person,0.23
195,6,2,0,2,web,multi_factor,low,one_to_one,0.45
195,6,3,0,2,web,multi_factor,high,multi_person,0.01
195,6,4,0,1,0,0,0,0,0
195,7,1,3,2,mobile,two_factor,low,one_to_one,0.76
195,7,2,0,2,web,simple,low,multi_person,0.01
195,7,3,0,2,mobile,two_factor,medium,multi_person,0.76
195,7,4,0,1,0,0,0,0,0
195,8,1,2,2,mobile,multi_factor,low,multi_person,0.01
195,8,2,0,2,web,two_factor,high,multi_person,0.76
195,8,3,0,2,mobile,two_factor,high,multi_person,0.23
195,8,4,0,1,0,0,0,0,0
195,9,1,1,2,mobile,simple,high,multi_person,0.76
195,9,2,0,2,web,two_factor,low,one_to_one,0.76
195,9,3,0,2,mobile,multi_factor,low,one_to_one,0.45
195,9,4,0,1,0,0,0,0,0
195,10,1,4,2,mobile,multi_factor,medium,one_to_one,0.01
195,10,2,0,2,web,multi_factor,medium,multi_person,0.23
195,10,3,0,2,web,simple,medium,one_to_one,0.01
195,10,4,0,1,0,0,0,0,0
195,11,1,2,2,web,simple,low,one_to_one,0.23
195,11,2,0,2,web,two_factor,medium,one_to_one,0.45
195,11,3,0,2,mobile,multi_factor,low,multi_person,0.23
195,11,4,0,1,0,0,0,0,0
195,12,1,3,2,web,multi_factor,high,one_to_one,0.45
195,12,2,0,2,mobile,multi_factor,low,multi_person,0.23
195,12,3,0,2,web,two_factor,medium,one_to_one,0.98
195,12,4,0,1,0,0,0,0,0
195,13,1,1,2,mobile,multi_factor,medium,one_to_one,0.45
195,13,2,0,2,web,multi_factor,low,one_to_one,0.01
195,13,3,0,2,web,simple,high,multi_person,0.01
195,13,4,0,1,0,0,0,0,0
195,14,1,2,2,mobile,two_factor,low,one_to_one,0.45
195,14,2,0,2,mobile,simple,medium,multi_person,0.98
195,14,3,0,2,mobile,simple,low,multi_person,0.98
195,14,4,0,1,0,0,0,0,0
196,1,1,1,2,web,multi_factor,high,multi_person,0.45
196,1,2,0,2,mobile,multi_factor,high,multi_person,0.23
196,1,3,0,2,web,two_factor,medium,multi_person,0.01
196,1,4,0,1,0,0,0,0,0
196,2,1,2,2,web,simple,high,multi_person,0.45
196,2,2,0,2,web,simple,high,one_to_one,0.98
196,2,3,0,2,web,two_factor,high,one_to_one,0.23
196,2,4,0,1,0,0,0,0,0
196,3,1,3,2,web,two_factor,medium,one_to_one,0.23
196,3,2,0,2,web,multi_factor,low,one_to_one,0.45
196,3,3,0,2,mobile,multi_factor,high,multi_person,0.76
196,3,4,0,1,0,0,0,0,0
196,4,1,1,2,mobile,multi_factor,high,multi_person,0.76
196,4,2,0,2,mobile,multi_factor,high,multi_person,0.23
196,4,3,0,2,web,two_factor,low,multi_person,0.23
196,4,4,0,1,0,0,0,0,0
196,5,1,3,2,web,simple,medium,multi_person,0.23
196,5,2,0,2,web,simple,high,multi_person,0.01
196,5,3,0,2,mobile,two_factor,medium,multi_person,0.98
196,5,4,0,1,0,0,0,0,0
196,6,1,2,2,mobile,two_factor,medium,multi_person,0.45
196,6,2,0,2,web,multi_factor,low,multi_person,0.76
196,6,3,0,2,mobile,two_factor,high,one_to_one,0.01
196,6,4,0,1,0,0,0,0,0
196,7,1,2,2,mobile,two_factor,low,multi_person,0.23
196,7,2,0,2,web,simple,high,multi_person,0.45
196,7,3,0,2,web,simple,medium,one_to_one,0.01
196,7,4,0,1,0,0,0,0,0
196,8,1,2,2,mobile,multi_factor,medium,multi_person,0.45
196,8,2,0,2,mobile,two_factor,medium,multi_person,0.76
196,8,3,0,2,web,multi_factor,low,one_to_one,0.01
196,8,4,0,1,0,0,0,0,0
196,9,1,1,2,mobile,multi_factor,high,one_to_one,0.98
196,9,2,0,2,mobile,two_factor,high,one_to_one,0.01
196,9,3,0,2,web,multi_factor,high,multi_person,0.76
196,9,4,0,1,0,0,0,0,0
196,10,1,1,2,mobile,simple,high,one_to_one,0.76
196,10,2,0,2,mobile,multi_factor,low,multi_person,0.01
196,10,3,0,2,web,multi_factor,low,multi_person,0.01
196,10,4,0,1,0,0,0,0,0
196,11,1,2,2,mobile,two_factor,low,one_to_one,0.76
196,11,2,0,2,web,multi_factor,high,multi_person,0.98
196,11,3,0,2,mobile,multi_factor,medium,multi_person,0.23
196,11,4,0,1,0,0,0,0,0
196,12,1,3,2,mobile,multi_factor,medium,multi_person,0.01
196,12,2,0,2,mobile,two_factor,medium,one_to_one,0.76
196,12,3,0,2,web,multi_factor,low,multi_person,0.98
196,12,4,0,1,0,0,0,0,0
196,13,1,1,2,mobile,multi_factor,low,multi_person,0.98
196,13,2,0,2,web,simple,high,one_to_one,0.01
196,13,3,0,2,mobile,two_factor,high,one_to_one,0.45
196,13,4,0,1,0,0,0,0,0
196,14,1,1,2,mobile,two_factor,high,multi_person,0.98
196,14,2,0,2,mobile,simple,high,one_to_one,0.76
196,14,3,0,2,web,two_factor,high,multi_person,0.23
196,14,4,0,1,0,0,0,0,0
197,1,1,2,2,mobile,two_factor,high,one_to_one,0.23
197,1,2,0,2,web,simple,medium,one_to_one,0.76
197,1,3,0,2,mobile,simple,high,one_to_one,0.23
197,1,4,0,1,0,0,0,0,0
197,2,1,3,2,mobile,simple,medium,one_to_one,0.45
197,2,2,0,2,mobile,simple,high,multi_person,0.01
197,2,3,0,2,web,simple,high,one_to_one,0.76
197,2,4,0,1,0,0,0,0,0
197,3,1,1,2,web,simple,high,one_to_one,0.76
197,3,2,0,2,web,two_factor,low,one_to_one,0.76
197,3,3,0,2,mobile,simple,high,one_to_one,0.45
197,3,4,0,1,0,0,0,0,0
197,4,1,1,2,mobile,multi_factor,medium,multi_person,0.98
197,4,2,0,2,web,two_factor,medium,multi_person,0.23
197,4,3,0,2,web,simple,low,multi_person,0.01
197,4,4,0,1,0,0,0,0,0
197,5,1,1,2,web,simple,high,multi_person,0.98
197,5,2,0,2,mobile,multi_factor,medium,multi_person,0.23
197,5,3,0,2,mobile,simple,high,multi_person,0.98
197,5,4,0,1,0,0,0,0,0
197,6,1,1,2,mobile,simple,medium,one_to_one,0.76
197,6,2,0,2,mobile,simple,low,multi_person,0.45
197,6,3,0,2,mobile,multi_factor,high,multi_person,0.45
197,6,4,0,1,0,0,0,0,0
197,7,1,3,2,web,simple,low,one_to_one,0.45
197,7,2,0,2,mobile,multi_factor,low,multi_person,0.45
197,7,3,0,2,web,multi_factor,low,multi_person,0.98
197,7,4,0,1,0,0,0,0,0
197,8,1,2,2,mobile,multi_factor,low,multi_person,0.45
197,8,2,0,2,web,multi_factor,high,multi_person,0.98
197,8,3,0,2,web,simple,high,multi_person,0.01
197,8,4,0,1,0,0,0,0,0
197,9,1,1,2,mobile,multi_factor,medium,multi_person,0.98
197,9,2,0,2,mobile,two_factor,low,one_to_one,0.98
197,9,3,0,2,mobile,simple,low,multi_person,0.98
197,9,4,0,1,0,0,0,0,0
197,10,1,2,2,web,multi_factor,high,multi_person,0.76
197,10,2,0,2,web,two_factor,low,multi_person,0.98
197,10,3,0,2,mobile,two_factor,low,multi_person,0.23
197,10,4,0,1,0,0,0,0,0
197,11,1,2,2,web,multi_factor,low,one_to_one,0.23
197,11,2,0,2,web,simple,medium,one_to_one,0.76
197,11,3,0,2,mobile,two_factor,high,multi_person,0.23
197,11,4,0,1,0,0,0,0,0
197,12,1,2,2,mobile,simple,high,multi_person,0.01
197,12,2,0,2,web,multi_factor,low,multi_person,0.76
197,12,3,0,2,web,two_factor,medium,one_to_one,0.45
197,12,4,0,1,0,0,0,0,0
197,13,1,3,2,web,multi_factor,high,one_to_one,0.45
197,13,2,0,2,web,simple,high,one_to_one,0.01
197,13,3,0,2,web,two_factor,high,one_to_one,0.76
197,13,4,0,1,0,0,0,0,0
197,14,1,3,2,web,two_factor,low,multi_person,0.01
197,14,2,0,2,mobile,two_factor,medium,one_to_one,0.98
197,14,3,0,2,web,simple,medium,multi_person,0.98
197,14,4,0,1,0,0,0,0,0
198,1,1,3,2,mobile,two_factor,low,multi_person,0.01
198,1,2,0,2,mobile,two_factor,medium,one_to_one,0.01
198,1,3,0,2,mobile,two_factor,low,multi_person,0.76
198,1,4,0,1,0,0,0,0,0
198,2,1,1,2,web,multi_factor,medium,one_to_one,0.76
198,2,2,0,2,mobile,two_factor,medium,one_to_one,0.01
198,2,3,0,2,web,simple,high,multi_person,0.45
198,2,4,0,1,0,0,0,0,0
198,3,1,1,2,web,two_factor,medium,multi_person,0.45
198,3,2,0,2,web,simple,low,multi_person,0.23
198,3,3,0,2,web,simple,low,one_to_one,0.01
198,3,4,0,1,0,0,0,0,0
198,4,1,3,2,web,multi_factor,low,multi_person,0.01
198,4,2,0,2,mobile,simple,high,one_to_one,0.45
198,4,3,0,2,mobile,simple,medium,multi_person,0.98
198,4,4,0,1,0,0,0,0,0
198,5,1,3,2,web,multi_factor,high,multi_person,0.01
198,5,2,0,2,mobile,simple,low,multi_person,0.45
198,5,3,0,2,mobile,simple,medium,one_to_one,0.98
198,5,4,0,1,0,0,0,0,0
198,6,1,1,2,mobile,multi_factor,low,multi_person,0.45
198,6,2,0,2,web,two_factor,low,one_to_one,0.23
198,6,3,0,2,mobile,simple,high,one_to_one,0.01
198,6,4,0,1,0,0,0,0,0
198,7,1,2,2,web,multi_factor,medium,multi_person,0.23
198,7,2,0,2,mobile,multi_factor,low,one_to_one,0.98
198,7,3,0,2,mobile,two_factor,low,one_to_one,0.45
198,7,4,0,1,0,0,0,0,0
198,8,1,1,2,mobile,two_factor,medium,one_to_one,0.98
198,8,2,0,2,mobile,multi_factor,low,multi_person,0.01
198,8,3,0,2,mobile,two_factor,high,multi_person,0.45
198,8,4,0,1,0,0,0,0,0
198,9,1,1,2,web,two_factor,high,multi_person,0.23
198,9,2,0,2,mobile,simple,medium,one_to_one,0.23
198,9,3,0,2,mobile,two_factor,medium,multi_person,0.23
198,9,4,0,1,0,0,0,0,0
198,10,1,1,2,mobile,simple,high,one_to_one,0.98
198,10,2,0,2,web,two_factor,low,one_to_one,0.45
198,10,3,0,2,web,two_factor,high,multi_person,0.01
198,10,4,0,1,0,0,0,0,0
198,11,1,1,2,mobile,simple,medium,multi_person,0.98
198,11,2,0,2,mobile,simple,high,multi_person,0.01
198,11,3,0,2,web,two_factor,low,one_to_one,0.76
198,11,4,0,1,0,0,0,0,0
198,12,1,2,2,web,multi_factor,medium,multi_person,0.23
198,12,2,0,2,web,simple,medium,one_to_one,0.98
198,12,3,0,2,web,multi_factor,high,multi_person,0.01
198,12,4,0,1,0,0,0,0,0
198,13,1,3,2,web,multi_factor,low,one_to_one,0.01
198,13,2,0,2,web,two_factor,low,one_to_one,0.01
198,13,3,0,2,web,simple,medium,one_to_one,0.76
198,13,4,0,1,0,0,0,0,0
198,14,1,1,2,web,two_factor,medium,one_to_one,0.76
198,14,2,0,2,mobile,multi_factor,low,multi_person,0.01
198,14,3,0,2,mobile,two_factor,high,one_to_one,0.01
198,14,4,0,1,0,0,0,0,0
199,1,1,3,2,mobile,simple,medium,multi_person,0.23
199,1,2,0,2,mobile,two_factor,high,one_to_one,0.45
199,1,3,0,2,web,multi_factor,high,one_to_one,0.45
199,1,4,0,1,0,0,0,0,0
199,2,1,2,2,mobile,simple,low,one_to_one,0.45
199,2,2,0,2,web,multi_factor,high,one_to_one,0.45
199,2,3,0,2,mobile,two_factor,medium,one_to_one,0.45
199,2,4,0,1,0,0,0,0,0
199,3,1,1,2,web,simple,medium,one_to_one,0.98
199,3,2,0,2,mobile,multi_factor,low,one_to_one,0.23
199,3,3,0,2,mobile,simple,high,one_to_one,0.01
199,3,4,0,1,0,0,0,0,0
199,4,1,4,2,web,two_factor,medium,one_to_one,0.01
199,4,2,0,2,web,simple,high,one_to_one,0.01
199,4,3,0,2,mobile,two_factor,medium,one_to_one,0.01
199,4,4,0,1,0,0,0,0,0
199,5,1,2,2,web,simple,low,multi_person,0.45
199,5,2,0,2,mobile,multi_factor,medium,multi_person,0.76
199,5,3,0,2,mobile,simple,medium,one_to_one,0.76
199,5,4,0,1,0,0,0,0,0
199,6,1,1,2,mobile,simple,low,one_to_one,0.98
199,6,2,0,2,mobile,two_factor,medium,multi_person,0.45
199,6,3,0,2,mobile,simple,medium,one_to_one,0.45
199,6,4,0,1,0,0,0,0,0
199,7,1,3,2,mobile,multi_factor,high,multi_person,0.76
199,7,2,0,2,web,two_factor,medium,multi_person,0.01
199,7,3,0,2,web,multi_factor,low,multi_person,0.98
199,7,4,0,1,0,0,0,0,0
199,8,1,3,2,web,simple,high,one_to_one,0.23
199,8,2,0,2,web,multi_factor,high,multi_person,0.23
199,8,3,0,2,web,multi_factor,medium,multi_person,0.76
199,8,4,0,1,0,0,0,0,0
199,9,1,1,2,web,simple,medium,multi_person,0.76
199,9,2,0,2,web,two_factor,low,one_to_one,0.45
199,9,3,0,2,web,multi_factor,low,multi_person,0.76
199,9,4,0,1,0,0,0,0,0
199,10,1,2,2,web,multi_factor,medium,one_to_one,0.23
199,10,2,0,2,mobile,simple,high,one_to_one,0.76
199,10,3,0,2,mobile,two_factor,high,one_to_one,0.45
199,10,4,0,1,0,0,0,0,0
199,11,1,2,2,web,simple,low,multi_person,0.23
199,11,2,0,2,web,simple,high,multi_person,0.98
199,11,3,0,2,web,two_factor,low,one_to_one,0.98
199,11,4,0,1,0,0,0,0,0
199,12,1,3,2,web,multi_factor,high,one_to_one,0.45
199,12,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
199,12,3,0,2,mobile,multi_factor,low,one_to_one,0.98
199,12,4,0,1,0,0,0,0,0
199,13,1,2,2,mobile,simple,low,one_to_one,0.45
199,13,2,0,2,web,multi_factor,medium,multi_person,0.98
199,13,3,0,2,mobile,two_factor,medium,one_to_one,0.23
199,13,4,0,1,0,0,0,0,0
199,14,1,2,2,web,multi_factor,low,one_to_one,0.01
199,14,2,0,2,web,multi_factor,medium,multi_person,0.98
199,14,3,0,2,mobile,simple,high,one_to_one,0.01
199,14,4,0,1,0,0,0,0,0
200,1,1,3,2,mobile,multi_factor,medium,one_to_one,0.45
200,1,2,0,2,web,simple,low,multi_person,0.01
200,1,3,0,2,mobile,two_factor,high,one_to_one,0.45
200,1,4,0,1,0,0,0,0,0
200,2,1,2,2,web,simple,high,one_to_one,0.45
200,2,2,0,2,web,simple,low,multi_person,0.98
200,2,3,0,2,mobile,multi_factor,high,multi_person,0.23
200,2,4,0,1,0,0,0,0,0
200,3,1,1,2,mobile,multi_factor,medium,one_to_one,0.45
200,3,2,0,2,mobile,two_factor,medium,one_to_one,0.23
200,3,3,0,2,mobile,multi_factor,high,one_to_one,0.23
200,3,4,0,1,0,0,0,0,0
200,4,1,1,2,web,simple,high,one_to_one,0.45
200,4,2,0,2,mobile,two_factor,high,multi_person,0.45
200,4,3,0,2,mobile,simple,low,multi_person,0.76
200,4,4,0,1,0,0,0,0,0
200,5,1,2,2,web,simple,high,multi_person,0.76
200,5,2,0,2,web,two_factor,high,one_to_one,0.98
200,5,3,0,2,web,multi_factor,high,one_to_one,0.01
200,5,4,0,1,0,0,0,0,0
200,6,1,1,2,web,multi_factor,low,multi_person,0.76
200,6,2,0,2,mobile,two_factor,high,multi_person,0.76
200,6,3,0,2,web,two_factor,high,multi_person,0.01
200,6,4,0,1,0,0,0,0,0
200,7,1,2,2,mobile,simple,medium,one_to_one,0.01
200,7,2,0,2,web,multi_factor,medium,one_to_one,0.98
200,7,3,0,2,mobile,multi_factor,medium,multi_person,0.01
200,7,4,0,1,0,0,0,0,0
200,8,1,3,2,web,multi_factor,low,multi_person,0.01
200,8,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
200,8,3,0,2,mobile,simple,medium,one_to_one,0.98
200,8,4,0,1,0,0,0,0,0
200,9,1,2,2,web,two_factor,low,multi_person,0.45
200,9,2,0,2,mobile,multi_factor,low,one_to_one,0.98
200,9,3,0,2,mobile,multi_factor,medium,multi_person,0.23
200,9,4,0,1,0,0,0,0,0
200,10,1,1,2,mobile,simple,medium,one_to_one,0.76
200,10,2,0,2,web,two_factor,low,multi_person,0.76
200,10,3,0,2,mobile,two_factor,high,one_to_one,0.76
200,10,4,0,1,0,0,0,0,0
200,11,1,2,2,web,simple,medium,one_to_one,0.45
200,11,2,0,2,mobile,simple,medium,one_to_one,0.98
200,11,3,0,2,web,simple,high,multi_person,0.01
200,11,4,0,1,0,0,0,0,0
200,12,1,2,2,mobile,simple,high,multi_person,0.45
200,12,2,0,2,web,two_factor,medium,one_to_one,0.76
200,12,3,0,2,mobile,simple,medium,one_to_one,0.01
200,12,4,0,1,0,0,0,0,0
200,13,1,3,2,mobile,two_factor,low,one_to_one,0.76
200,13,2,0,2,mobile,multi_factor,medium,one_to_one,0.76
200,13,3,0,2,web,simple,medium,multi_person,0.98
200,13,4,0,1,0,0,0,0,0
200,14,1,2,2,web,two_factor,low,multi_person,0.23
200,14,2,0,2,web,simple,high,multi_person,0.76
200,14,3,0,2,web,simple,high,one_to_one,0.01
200,14,4,0,1,0,0,0,0,0
201,1,1,3,2,mobile,multi_factor,medium,one_to_one,0.01
201,1,2,0,2,mobile,two_factor,low,one_to_one,0.45
201,1,3,0,2,web,two_factor,high,one_to_one,0.98
201,1,4,0,1,0,0,0,0,0
201,2,1,3,2,mobile,two_factor,medium,multi_person,0.45
201,2,2,0,2,web,multi_factor,high,one_to_one,0.23
201,2,3,0,2,web,two_factor,high,multi_person,0.76
201,2,4,0,1,0,0,0,0,0
201,3,1,1,2,web,two_factor,high,one_to_one,0.76
201,3,2,0,2,web,multi_factor,high,multi_person,0.23
201,3,3,0,2,web,simple,high,one_to_one,0.76
201,3,4,0,1,0,0,0,0,0
201,4,1,3,2,web,simple,high,multi_person,0.01
201,4,2,0,2,web,two_factor,high,multi_person,0.45
201,4,3,0,2,mobile,two_factor,medium,multi_person,0.98
201,4,4,0,1,0,0,0,0,0
201,5,1,2,2,mobile,simple,medium,one_to_one,0.45
201,5,2,0,2,web,multi_factor,medium,multi_person,0.98
201,5,3,0,2,web,simple,low,multi_person,0.01
201,5,4,0,1,0,0,0,0,0
201,6,1,2,2,mobile,two_factor,low,one_to_one,0.23
201,6,2,0,2,mobile,simple,high,multi_person,0.98
201,6,3,0,2,mobile,two_factor,medium,one_to_one,0.98
201,6,4,0,1,0,0,0,0,0
201,7,1,2,2,web,simple,low,multi_person,0.76
201,7,2,0,2,web,two_factor,medium,multi_person,0.76
201,7,3,0,2,web,simple,low,one_to_one,0.01
201,7,4,0,1,0,0,0,0,0
201,8,1,3,2,web,two_factor,low,one_to_one,0.01
201,8,2,0,2,mobile,multi_factor,low,multi_person,0.23
201,8,3,0,2,mobile,simple,high,one_to_one,0.98
201,8,4,0,1,0,0,0,0,0
201,9,1,3,2,web,simple,medium,multi_person,0.23
201,9,2,0,2,web,simple,medium,multi_person,0.76
201,9,3,0,2,web,simple,high,one_to_one,0.98
201,9,4,0,1,0,0,0,0,0
201,10,1,2,2,mobile,multi_factor,low,multi_person,0.23
201,10,2,0,2,mobile,two_factor,medium,one_to_one,0.76
201,10,3,0,2,mobile,simple,medium,multi_person,0.23
201,10,4,0,1,0,0,0,0,0
201,11,1,3,2,mobile,multi_factor,medium,multi_person,0.76
201,11,2,0,2,web,simple,medium,one_to_one,0.76
201,11,3,0,2,web,multi_factor,medium,multi_person,0.98
201,11,4,0,1,0,0,0,0,0
201,12,1,3,2,web,simple,high,one_to_one,0.01
201,12,2,0,2,web,two_factor,medium,one_to_one,0.23
201,12,3,0,2,web,simple,low,multi_person,0.98
201,12,4,0,1,0,0,0,0,0
201,13,1,1,2,mobile,multi_factor,high,multi_person,0.76
201,13,2,0,2,web,multi_factor,low,one_to_one,0.01
201,13,3,0,2,web,multi_factor,medium,one_to_one,0.45
201,13,4,0,1,0,0,0,0,0
201,14,1,4,2,mobile,simple,high,one_to_one,0.01
201,14,2,0,2,web,multi_factor,low,multi_person,0.01
201,14,3,0,2,web,multi_factor,high,multi_person,0.01
201,14,4,0,1,0,0,0,0,0
202,1,1,3,2,web,two_factor,low,one_to_one,0.45
202,1,2,0,2,web,simple,high,multi_person,0.23
202,1,3,0,2,web,two_factor,high,one_to_one,0.45
202,1,4,0,1,0,0,0,0,0
202,2,1,2,2,web,two_factor,medium,multi_person,0.23
202,2,2,0,2,web,simple,high,multi_person,0.23
202,2,3,0,2,mobile,multi_factor,medium,one_to_one,0.01
202,2,4,0,1,0,0,0,0,0
202,3,1,3,2,mobile,simple,high,multi_person,0.01
202,3,2,0,2,mobile,simple,low,one_to_one,0.23
202,3,3,0,2,web,multi_factor,high,one_to_one,0.23
202,3,4,0,1,0,0,0,0,0
202,4,1,2,2,mobile,simple,high,multi_person,0.45
202,4,2,0,2,mobile,simple,low,one_to_one,0.98
202,4,3,0,2,web,two_factor,high,multi_person,0.01
202,4,4,0,1,0,0,0,0,0
202,5,1,2,2,web,simple,medium,one_to_one,0.76
202,5,2,0,2,mobile,two_factor,high,one_to_one,0.98
202,5,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
202,5,4,0,1,0,0,0,0,0
202,6,1,1,2,web,simple,low,multi_person,0.76
202,6,2,0,2,web,two_factor,high,one_to_one,0.23
202,6,3,0,2,web,multi_factor,low,one_to_one,0.01
202,6,4,0,1,0,0,0,0,0
202,7,1,3,2,mobile,two_factor,medium,multi_person,0.23
202,7,2,0,2,web,simple,medium,one_to_one,0.23
202,7,3,0,2,mobile,two_factor,medium,multi_person,0.45
202,7,4,0,1,0,0,0,0,0
202,8,1,2,2,web,simple,low,multi_person,0.23
202,8,2,0,2,web,two_factor,low,multi_person,0.76
202,8,3,0,2,web,simple,low,multi_person,0.45
202,8,4,0,1,0,0,0,0,0
202,9,1,2,2,mobile,two_factor,medium,multi_person,0.01
202,9,2,0,2,web,multi_factor,medium,one_to_one,0.98
202,9,3,0,2,web,multi_factor,low,multi_person,0.23
202,9,4,0,1,0,0,0,0,0
202,10,1,2,2,web,two_factor,low,multi_person,0.45
202,10,2,0,2,web,two_factor,low,one_to_one,0.76
202,10,3,0,2,web,multi_factor,high,one_to_one,0.45
202,10,4,0,1,0,0,0,0,0
202,11,1,3,2,web,two_factor,medium,one_to_one,0.23
202,11,2,0,2,mobile,multi_factor,low,one_to_one,0.45
202,11,3,0,2,web,simple,low,one_to_one,0.76
202,11,4,0,1,0,0,0,0,0
202,12,1,2,2,mobile,simple,low,multi_person,0.01
202,12,2,0,2,mobile,simple,high,multi_person,0.76
202,12,3,0,2,web,simple,low,one_to_one,0.23
202,12,4,0,1,0,0,0,0,0
202,13,1,2,2,mobile,multi_factor,high,one_to_one,0.45
202,13,2,0,2,mobile,simple,low,one_to_one,0.76
202,13,3,0,2,mobile,simple,medium,multi_person,0.01
202,13,4,0,1,0,0,0,0,0
202,14,1,3,2,mobile,two_factor,low,one_to_one,0.01
202,14,2,0,2,web,simple,medium,one_to_one,0.23
202,14,3,0,2,web,multi_factor,low,one_to_one,0.98
202,14,4,0,1,0,0,0,0,0
203,1,1,1,2,mobile,simple,medium,multi_person,0.45
203,1,2,0,2,mobile,multi_factor,high,multi_person,0.01
203,1,3,0,2,mobile,simple,medium,multi_person,0.01
203,1,4,0,1,0,0,0,0,0
203,2,1,3,2,mobile,multi_factor,medium,one_to_one,0.76
203,2,2,0,2,web,multi_factor,low,multi_person,0.76
203,2,3,0,2,mobile,simple,high,multi_person,0.98
203,2,4,0,1,0,0,0,0,0
203,3,1,3,2,web,two_factor,low,multi_person,0.76
203,3,2,0,2,mobile,multi_factor,high,multi_person,0.01
