resp.id,ques,alt,accessibility,authentication,customisation,video,adopters,none,choice
121,10,4,0,0,0,0,0,1,0
121,11,1,mobile,simple,low,one_to_one,0.23,2,3
121,11,2,web,multi_factor,medium,multi_person,0.01,2,0
121,11,3,web,multi_factor,high,multi_person,0.98,2,0
121,11,4,0,0,0,0,0,1,0
121,12,1,mobile,multi_factor,low,one_to_one,0.45,2,2
121,12,2,web,simple,high,multi_person,0.98,2,0
121,12,3,web,multi_factor,medium,one_to_one,0.76,2,0
121,12,4,0,0,0,0,0,1,0
121,13,1,web,multi_factor,low,one_to_one,0.45,2,2
121,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
121,13,3,web,simple,high,multi_person,0.23,2,0
121,13,4,0,0,0,0,0,1,0
121,14,1,web,multi_factor,low,one_to_one,0.45,2,3
121,14,2,web,simple,high,multi_person,0.23,2,0
121,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
121,14,4,0,0,0,0,0,1,0
122,1,1,mobile,two_factor,low,multi_person,0.76,2,1
122,1,2,mobile,two_factor,medium,one_to_one,0.45,2,0
122,1,3,mobile,simple,high,one_to_one,0.23,2,0
122,1,4,0,0,0,0,0,1,0
122,2,1,web,simple,medium,one_to_one,0.01,2,2
122,2,2,mobile,two_factor,high,multi_person,0.23,2,0
122,2,3,web,multi_factor,low,multi_person,0.01,2,0
122,2,4,0,0,0,0,0,1,0
122,3,1,mobile,multi_factor,low,multi_person,0.01,2,2
122,3,2,web,two_factor,medium,one_to_one,0.98,2,0
122,3,3,web,simple,medium,multi_person,0.98,2,0
122,3,4,0,0,0,0,0,1,0
122,4,1,mobile,multi_factor,high,one_to_one,0.01,2,3
122,4,2,mobile,multi_factor,medium,multi_person,0.45,2,0
122,4,3,mobile,simple,high,multi_person,0.76,2,0
122,4,4,0,0,0,0,0,1,0
122,5,1,web,two_factor,low,one_to_one,0.76,2,2
122,5,2,web,two_factor,low,multi_person,0.98,2,0
122,5,3,mobile,multi_factor,medium,one_to_one,0.45,2,0
122,5,4,0,0,0,0,0,1,0
122,6,1,mobile,multi_factor,high,multi_person,0.23,2,2
122,6,2,web,simple,low,one_to_one,0.76,2,0
122,6,3,web,two_factor,high,one_to_one,0.01,2,0
122,6,4,0,0,0,0,0,1,0
122,7,1,mobile,simple,high,multi_person,0.23,2,3
122,7,2,mobile,two_factor,low,one_to_one,0.01,2,0
122,7,3,web,simple,medium,multi_person,0.98,2,0
122,7,4,0,0,0,0,0,1,0
122,8,1,web,multi_factor,medium,one_to_one,0.45,2,3
122,8,2,mobile,two_factor,low,multi_person,0.76,2,0
122,8,3,mobile,simple,low,one_to_one,0.98,2,0
122,8,4,0,0,0,0,0,1,0
122,9,1,web,two_factor,high,one_to_one,0.45,2,2
122,9,2,web,two_factor,high,multi_person,0.76,2,0
122,9,3,mobile,simple,low,one_to_one,0.45,2,0
122,9,4,0,0,0,0,0,1,0
122,10,1,web,two_factor,medium,multi_person,0.45,2,3
122,10,2,mobile,multi_factor,high,one_to_one,0.01,2,0
122,10,3,web,multi_factor,low,one_to_one,0.98,2,0
122,10,4,0,0,0,0,0,1,0
122,11,1,mobile,multi_factor,high,one_to_one,0.23,2,2
122,11,2,web,simple,medium,multi_person,0.23,2,0
122,11,3,mobile,multi_factor,medium,multi_person,0.01,2,0
122,11,4,0,0,0,0,0,1,0
122,12,1,web,two_factor,low,multi_person,0.23,2,3
122,12,2,mobile,simple,medium,one_to_one,0.76,2,0
122,12,3,web,simple,high,multi_person,0.98,2,0
122,12,4,0,0,0,0,0,1,0
122,13,1,web,simple,high,multi_person,0.23,2,2
122,13,2,web,multi_factor,low,one_to_one,0.45,2,0
122,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
122,13,4,0,0,0,0,0,1,0
122,14,1,web,simple,high,multi_person,0.23,2,2
122,14,2,web,multi_factor,low,one_to_one,0.45,2,0
122,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
122,14,4,0,0,0,0,0,1,0
123,1,1,mobile,multi_factor,low,multi_person,0.45,2,2
123,1,2,web,two_factor,high,multi_person,0.98,2,0
123,1,3,web,multi_factor,medium,one_to_one,0.76,2,0
123,1,4,0,0,0,0,0,1,0
123,2,1,web,simple,high,one_to_one,0.45,2,2
123,2,2,mobile,simple,low,multi_person,0.98,2,0
123,2,3,mobile,simple,medium,one_to_one,0.01,2,0
123,2,4,0,0,0,0,0,1,0
123,3,1,web,two_factor,high,multi_person,0.76,2,1
123,3,2,mobile,multi_factor,medium,multi_person,0.01,2,0
123,3,3,mobile,two_factor,low,one_to_one,0.45,2,0
123,3,4,0,0,0,0,0,1,0
123,4,1,mobile,two_factor,medium,multi_person,0.76,2,2
123,4,2,web,multi_factor,low,one_to_one,0.98,2,0
123,4,3,mobile,simple,low,one_to_one,0.23,2,0
123,4,4,0,0,0,0,0,1,0
123,5,1,web,simple,low,one_to_one,0.01,2,2
123,5,2,web,multi_factor,high,multi_person,0.23,2,0
123,5,3,mobile,simple,medium,multi_person,0.45,2,0
123,5,4,0,0,0,0,0,1,0
123,6,1,mobile,two_factor,high,one_to_one,0.98,2,1
123,6,2,web,simple,medium,multi_person,0.23,2,0
123,6,3,web,multi_factor,low,one_to_one,0.23,2,0
123,6,4,0,0,0,0,0,1,0
123,7,1,web,multi_factor,high,one_to_one,0.76,2,1
123,7,2,mobile,two_factor,high,one_to_one,0.23,2,0
123,7,3,web,simple,medium,multi_person,0.76,2,0
123,7,4,0,0,0,0,0,1,0
123,8,1,mobile,two_factor,high,one_to_one,0.98,2,1
123,8,2,mobile,multi_factor,low,multi_person,0.98,2,0
123,8,3,mobile,two_factor,low,multi_person,0.45,2,0
123,8,4,0,0,0,0,0,1,0
123,9,1,web,multi_factor,medium,multi_person,0.45,2,3
123,9,2,mobile,simple,high,one_to_one,0.01,2,0
123,9,3,web,two_factor,high,one_to_one,0.76,2,0
123,9,4,0,0,0,0,0,1,0
123,10,1,web,simple,low,multi_person,0.45,2,3
123,10,2,web,two_factor,medium,one_to_one,0.01,2,0
123,10,3,mobile,multi_factor,medium,one_to_one,0.98,2,0
123,10,4,0,0,0,0,0,1,0
123,11,1,mobile,two_factor,high,multi_person,0.01,2,3
123,11,2,mobile,simple,medium,one_to_one,0.23,2,0
123,11,3,web,multi_factor,low,multi_person,0.76,2,0
123,11,4,0,0,0,0,0,1,0
123,12,1,web,two_factor,medium,multi_person,0.98,2,1
123,12,2,mobile,simple,high,multi_person,0.45,2,0
123,12,3,mobile,simple,low,one_to_one,0.23,2,0
123,12,4,0,0,0,0,0,1,0
123,13,1,web,multi_factor,low,one_to_one,0.45,2,2
123,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
123,13,3,web,simple,high,multi_person,0.23,2,0
123,13,4,0,0,0,0,0,1,0
123,14,1,web,multi_factor,low,one_to_one,0.45,2,2
123,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
123,14,3,web,simple,high,multi_person,0.23,2,0
123,14,4,0,0,0,0,0,1,0
124,1,1,web,multi_factor,medium,one_to_one,0.23,2,3
124,1,2,web,simple,low,one_to_one,0.01,2,0
124,1,3,mobile,multi_factor,high,multi_person,0.98,2,0
124,1,4,0,0,0,0,0,1,0
124,2,1,mobile,two_factor,medium,multi_person,0.76,2,2
124,2,2,web,two_factor,low,one_to_one,0.76,2,0
124,2,3,web,two_factor,high,one_to_one,0.45,2,0
124,2,4,0,0,0,0,0,1,0
124,3,1,mobile,multi_factor,low,multi_person,0.76,2,1
124,3,2,mobile,simple,medium,multi_person,0.45,2,0
124,3,3,web,simple,high,one_to_one,0.01,2,0
124,3,4,0,0,0,0,0,1,0
124,4,1,web,multi_factor,high,one_to_one,0.23,2,3
124,4,2,web,multi_factor,high,multi_person,0.01,2,0
124,4,3,web,two_factor,medium,multi_person,0.98,2,0
124,4,4,0,0,0,0,0,1,0
124,5,1,web,two_factor,high,one_to_one,0.98,2,1
124,5,2,mobile,simple,low,multi_person,0.98,2,0
124,5,3,mobile,multi_factor,medium,multi_person,0.01,2,0
124,5,4,0,0,0,0,0,1,0
124,6,1,mobile,multi_factor,medium,one_to_one,0.45,2,2
124,6,2,mobile,two_factor,high,multi_person,0.76,2,0
124,6,3,web,simple,low,multi_person,0.45,2,0
124,6,4,0,0,0,0,0,1,0
124,7,1,mobile,two_factor,low,one_to_one,0.76,2,3
124,7,2,web,multi_factor,low,one_to_one,0.01,2,0
124,7,3,web,multi_factor,medium,multi_person,0.98,2,0
124,7,4,0,0,0,0,0,1,0
124,8,1,mobile,multi_factor,high,multi_person,0.45,2,1
124,8,2,mobile,simple,medium,one_to_one,0.23,2,0
124,8,3,web,two_factor,low,one_to_one,0.23,2,0
124,8,4,0,0,0,0,0,1,0
124,9,1,web,two_factor,low,multi_person,0.01,2,3
124,9,2,mobile,simple,high,one_to_one,0.01,2,0
124,9,3,mobile,multi_factor,medium,multi_person,0.76,2,0
124,9,4,0,0,0,0,0,1,0
124,10,1,mobile,simple,low,one_to_one,0.23,2,2
124,10,2,web,simple,high,multi_person,0.98,2,0
124,10,3,web,two_factor,medium,one_to_one,0.23,2,0
124,10,4,0,0,0,0,0,1,0
124,11,1,mobile,two_factor,low,multi_person,0.45,2,2
124,11,2,mobile,simple,medium,one_to_one,0.76,2,0
124,11,3,web,multi_factor,medium,one_to_one,0.45,2,0
124,11,4,0,0,0,0,0,1,0
124,12,1,mobile,multi_factor,high,one_to_one,0.45,2,2
124,12,2,mobile,simple,low,multi_person,0.76,2,0
124,12,3,web,multi_factor,high,multi_person,0.01,2,0
124,12,4,0,0,0,0,0,1,0
124,13,1,web,multi_factor,low,one_to_one,0.45,2,2
124,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
124,13,3,web,simple,high,multi_person,0.23,2,0
124,13,4,0,0,0,0,0,1,0
124,14,1,web,multi_factor,low,one_to_one,0.45,2,2
124,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
124,14,3,web,simple,high,multi_person,0.23,2,0
124,14,4,0,0,0,0,0,1,0
125,1,1,mobile,two_factor,low,multi_person,0.98,2,2
125,1,2,web,multi_factor,medium,one_to_one,0.98,2,0
125,1,3,web,simple,high,multi_person,0.23,2,0
125,1,4,0,0,0,0,0,1,0
125,2,1,web,two_factor,high,one_to_one,0.23,2,3
125,2,2,web,simple,low,one_to_one,0.01,2,0
125,2,3,mobile,simple,medium,multi_person,0.98,2,0
125,2,4,0,0,0,0,0,1,0
125,3,1,mobile,two_factor,medium,one_to_one,0.23,2,2
125,3,2,web,multi_factor,low,one_to_one,0.76,2,0
125,3,3,web,simple,medium,multi_person,0.76,2,0
125,3,4,0,0,0,0,0,1,0
125,4,1,mobile,two_factor,high,multi_person,0.76,2,1
125,4,2,mobile,multi_factor,low,one_to_one,0.45,2,0
125,4,3,web,two_factor,low,multi_person,0.01,2,0
125,4,4,0,0,0,0,0,1,0
125,5,1,mobile,two_factor,medium,multi_person,0.45,2,2
125,5,2,web,multi_factor,high,one_to_one,0.98,2,0
125,5,3,mobile,simple,high,multi_person,0.01,2,0
125,5,4,0,0,0,0,0,1,0
125,6,1,web,simple,medium,multi_person,0.98,2,1
125,6,2,web,multi_factor,low,multi_person,0.23,2,0
125,6,3,mobile,two_factor,medium,one_to_one,0.23,2,0
125,6,4,0,0,0,0,0,1,0
125,7,1,web,simple,high,one_to_one,0.45,2,3
125,7,2,mobile,two_factor,low,one_to_one,0.01,2,0
125,7,3,mobile,multi_factor,low,multi_person,0.76,2,0
125,7,4,0,0,0,0,0,1,0
125,8,1,web,simple,low,one_to_one,0.45,2,3
125,8,2,web,simple,high,multi_person,0.23,2,0
125,8,3,mobile,multi_factor,medium,one_to_one,0.76,2,0
125,8,4,0,0,0,0,0,1,0
125,9,1,web,two_factor,low,multi_person,0.01,2,2
125,9,2,mobile,multi_factor,medium,one_to_one,0.98,2,0
125,9,3,mobile,two_factor,high,one_to_one,0.01,2,0
125,9,4,0,0,0,0,0,1,0
125,10,1,mobile,multi_factor,high,multi_person,0.23,2,2
125,10,2,web,simple,medium,multi_person,0.76,2,0
125,10,3,web,two_factor,high,multi_person,0.45,2,0
125,10,4,0,0,0,0,0,1,0
125,11,1,mobile,simple,high,one_to_one,0.98,2,1
125,11,2,web,two_factor,medium,one_to_one,0.01,2,0
125,11,3,web,simple,low,one_to_one,0.76,2,0
125,11,4,0,0,0,0,0,1,0
125,12,1,mobile,multi_factor,high,multi_person,0.23,2,2
125,12,2,web,two_factor,medium,multi_person,0.45,2,0
125,12,3,mobile,multi_factor,low,one_to_one,0.98,2,0
125,12,4,0,0,0,0,0,1,0
125,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
125,13,2,web,multi_factor,low,one_to_one,0.45,2,0
125,13,3,web,simple,high,multi_person,0.23,2,0
125,13,4,0,0,0,0,0,1,0
125,14,1,web,multi_factor,low,one_to_one,0.45,2,3
125,14,2,web,simple,high,multi_person,0.23,2,0
125,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
125,14,4,0,0,0,0,0,1,0
126,1,1,web,simple,high,one_to_one,0.98,2,1
126,1,2,web,simple,low,multi_person,0.45,2,0
126,1,3,mobile,multi_factor,medium,multi_person,0.76,2,0
126,1,4,0,0,0,0,0,1,0
126,2,1,web,two_factor,low,one_to_one,0.98,2,1
126,2,2,mobile,two_factor,high,multi_person,0.23,2,0
126,2,3,mobile,multi_factor,high,one_to_one,0.01,2,0
126,2,4,0,0,0,0,0,1,0
126,3,1,web,simple,low,multi_person,0.98,2,1
126,3,2,web,two_factor,medium,multi_person,0.45,2,0
126,3,3,mobile,multi_factor,medium,one_to_one,0.01,2,0
126,3,4,0,0,0,0,0,1,0
126,4,1,mobile,simple,high,one_to_one,0.76,2,1
126,4,2,web,multi_factor,medium,one_to_one,0.23,2,0
126,4,3,mobile,simple,low,multi_person,0.23,2,0
126,4,4,0,0,0,0,0,1,0
126,5,1,mobile,two_factor,low,one_to_one,0.45,2,2
126,5,2,web,two_factor,high,one_to_one,0.98,2,0
126,5,3,web,multi_factor,medium,multi_person,0.23,2,0
126,5,4,0,0,0,0,0,1,0
126,6,1,web,simple,medium,multi_person,0.01,2,3
126,6,2,mobile,simple,low,multi_person,0.45,2,0
126,6,3,mobile,multi_factor,high,one_to_one,0.76,2,0
126,6,4,0,0,0,0,0,1,0
126,7,1,web,multi_factor,medium,one_to_one,0.98,2,1
126,7,2,web,two_factor,high,one_to_one,0.76,2,0
126,7,3,mobile,two_factor,medium,multi_person,0.01,2,0
126,7,4,0,0,0,0,0,1,0
126,8,1,mobile,simple,low,multi_person,0.01,2,2
126,8,2,web,multi_factor,low,multi_person,0.23,2,0
126,8,3,mobile,two_factor,high,multi_person,0.45,2,0
126,8,4,0,0,0,0,0,1,0
126,9,1,mobile,simple,low,one_to_one,0.45,2,3
126,9,2,web,simple,medium,one_to_one,0.76,2,0
126,9,3,web,two_factor,high,multi_person,0.98,2,0
126,9,4,0,0,0,0,0,1,0
126,10,1,mobile,multi_factor,medium,one_to_one,0.01,2,3
126,10,2,mobile,simple,medium,one_to_one,0.23,2,0
126,10,3,web,multi_factor,high,multi_person,0.76,2,0
126,10,4,0,0,0,0,0,1,0
126,11,1,web,simple,high,multi_person,0.76,2,2
126,11,2,mobile,two_factor,low,one_to_one,0.98,2,0
126,11,3,mobile,two_factor,low,multi_person,0.45,2,0
126,11,4,0,0,0,0,0,1,0
126,12,1,mobile,simple,low,multi_person,0.23,2,2
126,12,2,web,multi_factor,high,one_to_one,0.45,2,0
126,12,3,web,two_factor,medium,one_to_one,0.01,2,0
126,12,4,0,0,0,0,0,1,0
126,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
126,13,2,web,multi_factor,low,one_to_one,0.45,2,0
126,13,3,web,simple,high,multi_person,0.23,2,0
126,13,4,0,0,0,0,0,1,0
126,14,1,web,multi_factor,low,one_to_one,0.45,2,2
126,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
126,14,3,web,simple,high,multi_person,0.23,2,0
126,14,4,0,0,0,0,0,1,0
127,1,1,web,multi_factor,low,multi_person,0.01,2,3
127,1,2,mobile,two_factor,medium,multi_person,0.23,2,0
127,1,3,mobile,two_factor,high,one_to_one,0.76,2,0
127,1,4,0,0,0,0,0,1,0
127,2,1,web,multi_factor,low,one_to_one,0.76,2,3
127,2,2,mobile,simple,high,one_to_one,0.45,2,0
127,2,3,web,multi_factor,medium,multi_person,0.98,2,0
127,2,4,0,0,0,0,0,1,0
127,3,1,mobile,two_factor,medium,multi_person,0.98,2,1
127,3,2,web,multi_factor,low,one_to_one,0.23,2,0
127,3,3,mobile,simple,medium,one_to_one,0.01,2,0
127,3,4,0,0,0,0,0,1,0
127,4,1,web,simple,medium,multi_person,0.23,2,3
127,4,2,web,two_factor,high,one_to_one,0.01,2,0
127,4,3,mobile,multi_factor,low,multi_person,0.98,2,0
127,4,4,0,0,0,0,0,1,0
127,5,1,mobile,simple,high,multi_person,0.45,2,3
127,5,2,web,two_factor,high,one_to_one,0.23,2,0
127,5,3,mobile,multi_factor,low,multi_person,0.76,2,0
127,5,4,0,0,0,0,0,1,0
127,6,1,web,two_factor,high,one_to_one,0.98,2,1
127,6,2,web,two_factor,low,multi_person,0.01,2,0
127,6,3,web,simple,medium,one_to_one,0.76,2,0
127,6,4,0,0,0,0,0,1,0
127,7,1,mobile,multi_factor,low,one_to_one,0.23,2,3
127,7,2,mobile,multi_factor,high,one_to_one,0.45,2,0
127,7,3,web,simple,high,multi_person,0.98,2,0
127,7,4,0,0,0,0,0,1,0
127,8,1,mobile,two_factor,low,multi_person,0.76,2,3
127,8,2,web,multi_factor,medium,one_to_one,0.45,2,0
127,8,3,mobile,simple,medium,multi_person,0.98,2,0
127,8,4,0,0,0,0,0,1,0
127,9,1,mobile,simple,high,one_to_one,0.98,2,1
127,9,2,mobile,multi_factor,high,multi_person,0.01,2,0
127,9,3,web,two_factor,medium,multi_person,0.23,2,0
127,9,4,0,0,0,0,0,1,0
127,10,1,web,two_factor,low,one_to_one,0.23,2,1
127,10,2,web,multi_factor,low,one_to_one,0.01,2,0
127,10,3,mobile,simple,medium,multi_person,0.45,2,0
127,10,4,0,0,0,0,0,1,0
127,11,1,mobile,two_factor,low,multi_person,0.98,2,1
127,11,2,web,multi_factor,medium,multi_person,0.76,2,0
127,11,3,web,simple,high,one_to_one,0.01,2,0
127,11,4,0,0,0,0,0,1,0
127,12,1,mobile,simple,high,one_to_one,0.76,2,1
127,12,2,mobile,two_factor,medium,multi_person,0.01,2,0
127,12,3,web,multi_factor,low,one_to_one,0.45,2,0
127,12,4,0,0,0,0,0,1,0
127,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
127,13,2,web,multi_factor,low,one_to_one,0.45,2,0
127,13,3,web,simple,high,multi_person,0.23,2,0
127,13,4,0,0,0,0,0,1,0
127,14,1,web,simple,high,multi_person,0.23,2,2
127,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
127,14,3,web,multi_factor,low,one_to_one,0.45,2,0
127,14,4,0,0,0,0,0,1,0
128,1,1,mobile,multi_factor,high,multi_person,0.23,2,3
128,1,2,web,simple,medium,multi_person,0.45,2,0
128,1,3,mobile,two_factor,low,one_to_one,0.76,2,0
128,1,4,0,0,0,0,0,1,0
128,2,1,mobile,multi_factor,medium,multi_person,0.01,2,3
128,2,2,web,two_factor,low,multi_person,0.23,2,0
128,2,3,web,simple,high,one_to_one,0.98,2,0
128,2,4,0,0,0,0,0,1,0
128,3,1,web,multi_factor,high,multi_person,0.76,2,1
128,3,2,mobile,two_factor,medium,one_to_one,0.23,2,0
128,3,3,mobile,simple,low,one_to_one,0.01,2,0
128,3,4,0,0,0,0,0,1,0
128,4,1,mobile,simple,low,one_to_one,0.76,2,2
128,4,2,mobile,two_factor,high,one_to_one,0.98,2,0
128,4,3,web,multi_factor,low,multi_person,0.45,2,0
128,4,4,0,0,0,0,0,1,0
128,5,1,web,two_factor,high,one_to_one,0.45,2,1
128,5,2,web,simple,low,multi_person,0.23,2,0
128,5,3,web,two_factor,medium,one_to_one,0.01,2,0
128,5,4,0,0,0,0,0,1,0
128,6,1,web,multi_factor,high,multi_person,0.23,2,3
128,6,2,web,simple,low,one_to_one,0.45,2,0
128,6,3,mobile,two_factor,medium,multi_person,0.76,2,0
128,6,4,0,0,0,0,0,1,0
128,7,1,web,multi_factor,high,multi_person,0.01,2,2
128,7,2,mobile,simple,medium,one_to_one,0.98,2,0
128,7,3,mobile,simple,medium,one_to_one,0.45,2,0
128,7,4,0,0,0,0,0,1,0
128,8,1,web,multi_factor,medium,one_to_one,0.98,2,1
128,8,2,mobile,multi_factor,medium,multi_person,0.76,2,0
128,8,3,mobile,two_factor,high,multi_person,0.01,2,0
128,8,4,0,0,0,0,0,1,0
128,9,1,web,multi_factor,high,one_to_one,0.23,2,1
128,9,2,web,simple,low,multi_person,0.98,2,0
128,9,3,mobile,two_factor,medium,multi_person,0.45,2,0
128,9,4,0,0,0,0,0,1,0
128,10,1,web,two_factor,high,multi_person,0.76,2,1
128,10,2,web,simple,low,one_to_one,0.23,2,0
128,10,3,mobile,multi_factor,high,one_to_one,0.45,2,0
128,10,4,0,0,0,0,0,1,0
128,11,1,mobile,multi_factor,low,multi_person,0.98,2,1
128,11,2,mobile,simple,high,one_to_one,0.01,2,0
128,11,3,web,simple,medium,one_to_one,0.76,2,0
128,11,4,0,0,0,0,0,1,0
128,12,1,mobile,multi_factor,low,multi_person,0.98,2,2
128,12,2,web,two_factor,low,multi_person,0.01,2,0
128,12,3,mobile,two_factor,medium,one_to_one,0.76,2,0
128,12,4,0,0,0,0,0,1,0
128,13,1,web,multi_factor,low,one_to_one,0.45,2,2
128,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
128,13,3,web,simple,high,multi_person,0.23,2,0
128,13,4,0,0,0,0,0,1,0
128,14,1,web,multi_factor,low,one_to_one,0.45,2,3
128,14,2,web,simple,high,multi_person,0.23,2,0
128,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
128,14,4,0,0,0,0,0,1,0
130,1,1,mobile,multi_factor,medium,one_to_one,0.23,2,3
130,1,2,mobile,simple,low,multi_person,0.01,2,0
130,1,3,web,two_factor,high,one_to_one,0.45,2,0
130,1,4,0,0,0,0,0,1,0
130,2,1,web,two_factor,low,one_to_one,0.76,2,2
130,2,2,mobile,multi_factor,medium,multi_person,0.98,2,0
130,2,3,web,simple,high,one_to_one,0.01,2,0
130,2,4,0,0,0,0,0,1,0
130,3,1,web,multi_factor,low,one_to_one,0.23,2,2
130,3,2,web,two_factor,high,multi_person,0.76,2,0
130,3,3,mobile,simple,medium,one_to_one,0.01,2,0
130,3,4,0,0,0,0,0,1,0
130,4,1,mobile,simple,medium,multi_person,0.98,2,1
130,4,2,mobile,multi_factor,medium,one_to_one,0.23,2,0
130,4,3,web,two_factor,low,multi_person,0.45,2,0
130,4,4,0,0,0,0,0,1,0
130,5,1,web,multi_factor,high,multi_person,0.01,2,2
130,5,2,mobile,simple,low,one_to_one,0.76,2,0
130,5,3,mobile,two_factor,low,one_to_one,0.01,2,0
130,5,4,0,0,0,0,0,1,0
130,6,1,web,simple,low,one_to_one,0.98,2,1
130,6,2,mobile,multi_factor,medium,multi_person,0.23,2,0
130,6,3,web,two_factor,high,multi_person,0.45,2,0
130,6,4,0,0,0,0,0,1,0
130,7,1,web,simple,medium,multi_person,0.01,2,3
130,7,2,mobile,simple,high,one_to_one,0.45,2,0
130,7,3,web,multi_factor,high,one_to_one,0.98,2,0
130,7,4,0,0,0,0,0,1,0
130,8,1,web,multi_factor,low,multi_person,0.76,2,2
130,8,2,web,two_factor,high,one_to_one,0.98,2,0
130,8,3,mobile,two_factor,medium,multi_person,0.01,2,0
130,8,4,0,0,0,0,0,1,0
130,9,1,web,simple,low,multi_person,0.45,2,3
130,9,2,mobile,two_factor,high,one_to_one,0.45,2,0
130,9,3,mobile,multi_factor,high,one_to_one,0.76,2,0
130,9,4,0,0,0,0,0,1,0
130,10,1,mobile,simple,high,multi_person,0.23,2,2
130,10,2,web,two_factor,medium,multi_person,0.98,2,0
130,10,3,web,multi_factor,low,one_to_one,0.01,2,0
130,10,4,0,0,0,0,0,1,0
130,11,1,mobile,two_factor,medium,multi_person,0.76,2,1
130,11,2,mobile,multi_factor,low,multi_person,0.45,2,0
130,11,3,mobile,multi_factor,medium,one_to_one,0.23,2,0
130,11,4,0,0,0,0,0,1,0
130,12,1,mobile,simple,low,one_to_one,0.98,2,1
130,12,2,web,simple,medium,one_to_one,0.76,2,0
130,12,3,web,simple,medium,multi_person,0.23,2,0
130,12,4,0,0,0,0,0,1,0
130,13,1,web,multi_factor,low,one_to_one,0.45,2,3
130,13,2,web,simple,high,multi_person,0.23,2,0
130,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
130,13,4,0,0,0,0,0,1,0
130,14,1,web,multi_factor,low,one_to_one,0.45,2,2
130,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
130,14,3,web,simple,high,multi_person,0.23,2,0
130,14,4,0,0,0,0,0,1,0
131,1,1,mobile,two_factor,high,one_to_one,0.98,2,3
131,1,2,web,two_factor,medium,one_to_one,0.45,2,0
131,1,3,web,multi_factor,high,multi_person,0.76,2,0
131,1,4,0,0,0,0,0,1,0
131,2,1,web,two_factor,high,one_to_one,0.23,2,1
131,2,2,web,multi_factor,high,multi_person,0.01,2,0
131,2,3,mobile,simple,low,multi_person,0.23,2,0
131,2,4,0,0,0,0,0,1,0
131,3,1,mobile,multi_factor,low,one_to_one,0.76,2,1
131,3,2,mobile,two_factor,medium,multi_person,0.01,2,0
131,3,3,web,simple,medium,multi_person,0.45,2,0
131,3,4,0,0,0,0,0,1,0
131,4,1,web,two_factor,low,one_to_one,0.45,2,3
131,4,2,mobile,simple,high,multi_person,0.23,2,0
131,4,3,mobile,multi_factor,high,one_to_one,0.98,2,0
131,4,4,0,0,0,0,0,1,0
131,5,1,web,multi_factor,high,multi_person,0.45,2,2
131,5,2,web,two_factor,medium,one_to_one,0.98,2,0
131,5,3,mobile,simple,low,one_to_one,0.01,2,0
131,5,4,0,0,0,0,0,1,0
131,6,1,web,simple,medium,one_to_one,0.45,2,2
131,6,2,mobile,multi_factor,low,multi_person,0.76,2,0
131,6,3,mobile,two_factor,low,multi_person,0.23,2,0
131,6,4,0,0,0,0,0,1,0
131,7,1,web,two_factor,low,multi_person,0.01,2,2
131,7,2,mobile,simple,high,one_to_one,0.98,2,0
131,7,3,web,multi_factor,medium,multi_person,0.76,2,0
131,7,4,0,0,0,0,0,1,0
131,8,1,web,simple,low,one_to_one,0.01,2,2
131,8,2,mobile,two_factor,high,multi_person,0.98,2,0
131,8,3,mobile,multi_factor,low,one_to_one,0.76,2,0
131,8,4,0,0,0,0,0,1,0
131,9,1,mobile,simple,medium,one_to_one,0.01,2,2
131,9,2,mobile,multi_factor,high,multi_person,0.23,2,0
131,9,3,web,two_factor,medium,one_to_one,0.23,2,0
131,9,4,0,0,0,0,0,1,0
131,10,1,mobile,multi_factor,medium,one_to_one,0.76,2,1
131,10,2,web,two_factor,medium,one_to_one,0.23,2,0
131,10,3,web,simple,low,multi_person,0.98,2,0
131,10,4,0,0,0,0,0,1,0
131,11,1,web,multi_factor,medium,multi_person,0.01,2,2
131,11,2,mobile,two_factor,high,one_to_one,0.23,2,0
131,11,3,web,simple,low,multi_person,0.45,2,0
131,11,4,0,0,0,0,0,1,0
131,12,1,mobile,simple,high,multi_person,0.76,2,2
131,12,2,mobile,multi_factor,high,multi_person,0.98,2,0
131,12,3,web,two_factor,low,one_to_one,0.98,2,0
131,12,4,0,0,0,0,0,1,0
131,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
131,13,2,web,simple,high,multi_person,0.23,2,0
